date,val,tweet,person,country
2018-05-02,-4.63E-18,"""This isn't some game. You are screwing with the work of the president of the United States.""ù  John Dowd, March 2018.  With North Korea, China, the Middle East and so much more, there is not much time to be thinking about this, especially since there was no Russian ""Collusion.""ù",Trump,Russia
2018-05-03,0.4,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,Trump,China
2018-05-03,-0.020833333,"As everybody is aware, the past Administration has long been asking for three hostages to be released from a North Korean Labor camp, but to no avail. Stay tuned!",Trump,North Korea
2018-05-04,-0.15234375,"Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must build a Wall. Mexico, which has a massive crime problem, is doing little to help!",Trump,Mexico
2018-05-05,0.056190476,"Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results, but it is hard for China in that they have become very spoiled with U.S. trade wins!",Trump,China
2018-05-07,0.627840909,"Good luck to Ric Grenell, our new Ambassador to Germany. A great and talented guy, he will represent our Country well!",Trump,Germany
2018-05-07,0.25,"The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion, Coordination or anything else with Russia. So now the Probe says OK, what else is there? How about Obstruction for a made up, phony crime.There is no O, it's called Fighting Back",Trump,Russia
2018-05-07,0,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.,Trump,Iran
2018-05-07,-0.125,"The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in place that actually protects people from injustice...and just wait ""òtill the Courts get to see your unrevealed Conflicts of Interest!",Trump,Russia
2018-05-07,-0.318125,The United States does not need John Kerry's possibly illegal Shadow Diplomacy on the very badly negotiated Iran Deal.  He was the one that created this MESS in the first place!,Trump,Iran
2018-05-08,0.55,"I will be speaking to my friend, President Xi of China, this morning at 8:30. The primary topics will be Trade, where good things will happen, and North Korea, where relationships and trust are building.",Trump,China
2018-05-08,0.55,"I will be speaking to my friend, President Xi of China, this morning at 8:30. The primary topics will be Trade, where good things will happen, and North Korea, where relationships and trust are building.",Trump,North Korea
2018-05-08,0,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc,Trump,Iran
2018-05-08,-0.033333333,"The Iran Deal is defective at its core. If we do nothing, we know what will happen. In just a short time, the world's leading state sponsor of terror will be on the cusp of acquiring the world's most dangerous weapons.... https://t.co/58qwBLzxIH",Trump,Iran
2018-05-09,0.58,"I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea with the 3 wonderful gentlemen that everyone is looking so forward to meeting. They seem to be in good health. Also, good meeting with Kim Jong Un. Date &, Place set.",Trump,North Korea
2018-05-09,-0.359659091,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flying to North Korea. Fake News, so bad!",Trump,North Korea
2018-05-10,-0.383333333,"Senator Cryin' Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, &, then Voted AGAINST it! Now he says I should not have terminated the deal - but he doesn't really believe that! Same with Comey. Thought he was terrible until I fired him!",Trump,Iran
2018-05-12,0.174107143,"North Korea has announced that they will dismantle Nuclear Test Site this month, ahead of the big Summit Meeting on June 12th. Thank you, a very smart and gracious gesture!",Trump,North Korea
2018-05-12,0.133333333,Iran's Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indicator that it was all a big lie. But not anymore!,Trump,Iran
2018-05-13,0.165,"President Xi of China, and I, are working together to give massive Chinese phone company, ZTE, a way to get back into business, fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!",Trump,China
2018-05-13,0.098958333,"China and the United States are working well together on trade, but past negotiations have been so one sided in favor of China, for so many years, that it is hard for them to make a deal that benefits both countries. But be cool, it will all work out!",Trump,China
2018-05-13,-0.233333333,"Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by whatever means necessary. Now, that will not happen!",Trump,Iran
2018-05-14,0.035714286,"ZTE, the large Chinese phone company, buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.",Trump,China
2018-05-15,0.625,"Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S., for many years. Stay tuned!",Trump,China
2018-05-15,0.015,"Can you believe that with all of the made up, unsourced stories I get from the Fake News Media, together with the  $10,000,000 Russian Witch Hunt (there is no Collusion), I now have my best Poll Numbers in a year. Much of the Media may be corrupt, but the People truly get it!",Trump,Russia
2018-05-16,0.06875,"...haven't even started yet! The U.S. has very little to give, because it has given so much over the years. China has much to give!",Trump,China
2018-05-16,-0.066666667,"...We have not seen China's demands yet, which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe, the meetings...",Trump,China
2018-05-16,-0.188888889,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...,Trump,China
2018-05-17,0,"Talking trade with the Vice Premier of the People's Republic of China, Liu He. https://t.co/9T7Iq6F3Xe",Trump,China
2018-05-18,-0.015,"Reports are there was indeed at least one FBI representative implanted, for political purposes, into my campaign for president. It took place very early on, and long before the phony Russia Hoax became a ""hot""ù Fake News story. If true - all time biggest political scandal!",Trump,Russia
2018-05-20,1,The Witch Hunt finds no Collusion with Russia - so now they're looking at the rest of the World. Oh' great!,Trump,Russia
2018-05-20,0.125,"Now that the Witch Hunt has given up on Russia and is looking at the rest of the World, they should easily be able to take it into the Mid-Term Elections where they can put some hurt on the Republican Party. Don't worry about Dems FISA Abuse, missing Emails or Fraudulent Dossier!",Trump,Russia
2018-05-20,-0.163541667,"Things are really getting ridiculous. The Failing and Crooked (but not as Crooked as Hillary Clinton) @nytimes has done a long &, boring story indicating that the World's most expensive Witch Hunt has found nothing on Russia &, me so now they are looking at the rest of the World!",Trump,Russia
2018-05-20,-0.375,"....At what point does this soon to be $20,000,000 Witch Hunt, composed of 13 Angry and Heavily Conflicted Democrats and two people who have worked for Obama for 8 years, STOP! They have found no Collussion with Russia, No Obstruction, but they aren't looking at the corruption...",Trump,Russia
